displacement,true_force,predicted_force
3.5116003,0.5359324,0.54826194
3.5121999,0.59522974,0.5945825
3.5122752,0.56124324,0.5622532
3.51252,0.5223015,0.5321022
3.51598,0.5364434,0.5568197
3.5196052,0.5794948,0.5798965
3.522835,0.5235915,0.5274144
3.5299497,0.56321955,0.57318777
3.5460896,0.63365835,0.6259535
3.550175,0.56489754,0.5741533
3.5503402,0.5667607,0.5831194
3.55048,0.56061304,0.56499517
3.55073,0.53974473,0.54584444
3.55081,0.57165015,0.5723838
3.550915,0.54907715,0.5541412
3.5511,0.58457273,0.5830949
3.5511203,0.5287163,0.53954685
3.55163,0.5620643,0.5632046
3.5516753,0.52948296,0.53607863
3.5517251,0.54715043,0.55369264
3.5517402,0.55208844,0.56190675
3.5519502,0.5581785,0.56549746
3.5527997,0.5156349,0.5235469
3.555,0.54078376,0.56176883
3.5562,0.5491972,0.5588477
3.56274,0.5902779,0.5865986
3.5891,0.5795063,0.5825027
3.5900152,0.55175686,0.565365
3.5904002,0.5635464,0.5662252
3.5905995,0.5649519,0.5699379
3.5909305,0.53495365,0.54099303
3.591015,0.5529023,0.5585601
3.5911698,0.58923477,0.59370285
3.591215,0.52231896,0.52497554
3.59128,0.56371635,0.56882316
3.5914998,0.60485023,0.60399085
3.5916152,0.5620135,0.5704004
3.5916295,0.5581541,0.5644811
3.591705,0.58407646,0.5896259
3.5926595,0.58382004,0.5929717
3.5927548,0.54477227,0.54228806
3.5928998,0.60126257,0.6024702
3.593405,0.5691594,0.5685559
3.5960402,0.587763,0.5908915
3.59939,0.58958906,0.5896922
3.59993,0.5414929,0.5473668
3.6191945,0.5549507,0.56237304
3.6194997,0.5312661,0.5340605
3.62701,0.5356373,0.5429912
3.6293502,0.5836362,0.5873944
3.62949,0.5463683,0.55777866
3.62961,0.5627314,0.5733111
3.6301303,0.53970474,0.55441695
3.63043,0.5221017,0.53911746
3.6305003,0.54422504,0.5549667
3.6305394,0.57444495,0.5840549
3.63117,0.52716625,0.53004456
3.6312697,0.53941536,0.54603523
3.6314101,0.5872589,0.5942556
3.63146,0.5615842,0.5716457
3.6317296,0.5361269,0.54708797
3.6317296,0.61539733,0.61365896
3.6319902,0.5256996,0.5336502
3.6337397,0.55212575,0.5626483
3.634895,0.5504809,0.57186335
3.6388,0.59246063,0.59451026
3.6503298,0.5769719,0.58779347
3.6587796,0.5354452,0.53878736
3.6683002,0.5875219,0.59211385
3.66984,0.5364183,0.5430709
3.6700597,0.55900234,0.56863534
3.6706004,0.5555935,0.5676587
3.6707,0.56436193,0.5703855
3.6708353,0.5547227,0.5619685
3.6712852,0.59717464,0.5976144
3.6714597,0.56767565,0.57651824
3.671505,0.545625,0.55105704
3.6715398,0.6114942,0.61771905
3.67194,0.5710012,0.57723045
3.6726,0.5785254,0.5780414
3.67305,0.5560267,0.5526419
3.6730998,0.6096988,0.6122426
3.6759202,0.55700135,0.57702667
3.6804004,0.60040337,0.5990067
3.6830003,0.5469428,0.55496967
3.6982996,0.5642152,0.57220393
3.709545,0.5769047,0.5774453
3.7104497,0.5732046,0.58385783
3.7105403,0.55028534,0.5646686
3.7107751,0.6144401,0.6224423
3.7112048,0.5776635,0.5808131
3.7112048,0.57829076,0.58369297
3.7112699,0.5670488,0.57994205
3.7113,0.6023365,0.6018154
3.7113996,0.5814485,0.5936167
3.711485,0.5879401,0.5933427
3.711685,0.6169781,0.6181561
3.7116895,0.559222,0.5670589
3.71188,0.5505281,0.55608875
3.71188,0.5683635,0.5734763
3.7123256,0.6242375,0.6228027
3.7180803,0.5386847,0.5410431
3.7201803,0.60423714,0.6037062
3.7205653,0.5547765,0.55880827
3.721405,0.5445685,0.5596871
3.7306294,0.5868663,0.5974564
3.7395854,0.5461877,0.54848135
3.74885,0.597686,0.6018296
3.74905,0.58166176,0.5821912
3.7502704,0.56912804,0.5870391
3.750275,0.5772588,0.58836824
3.75049,0.5689494,0.57865536
3.7507899,0.5591358,0.568761
3.7509952,0.58295065,0.5855985
3.7511003,0.6003002,0.59969175
3.7512,0.596309,0.5963848
3.75127,0.6202719,0.62730056
3.7516997,0.6087619,0.6065102
3.7518697,0.6183181,0.6195375
3.7521348,0.55184865,0.56215084
3.7528605,0.6251078,0.62967664
3.7529502,0.56527126,0.5629099
3.7544703,0.567846,0.5776841
3.7703702,0.5915085,0.6022151
3.7720149,0.6061646,0.60903496
3.7875998,0.55627894,0.5632153
3.7895353,0.582941,0.58892745
3.79056,0.57374555,0.5920483
3.79056,0.5601383,0.5748298
3.7912002,0.587821,0.5904242
3.791275,0.56364757,0.5738555
3.791475,0.5778513,0.585254
3.7917802,0.59775686,0.60281914
3.79187,0.6112503,0.6164634
3.7921503,0.55239385,0.5779785
3.7960505,0.6090839,0.61359614
3.7999,0.6123416,0.613097
3.8013196,0.561833,0.5698234
3.8288703,0.6062356,0.60755414
3.8297448,0.5978162,0.6083377
3.8301148,0.5922386,0.59833264
3.8302,0.58118695,0.59415346
3.8307302,0.57398784,0.5818437
3.8315902,0.5583555,0.58295816
3.8318803,0.561884,0.57208616
3.83231,0.6327185,0.63226324
3.8327298,0.6010844,0.6013902
3.83284,0.61768883,0.62128204
3.8329396,0.57508814,0.5731525
3.83507,0.57625884,0.59692407
3.8355002,0.58247024,0.5923973
3.83568,0.6147578,0.61806494
3.8404002,0.6188664,0.617855
3.8404253,0.62021714,0.6243726
3.84074,0.5726529,0.5773847
3.8407598,0.58524287,0.59365207
3.8421597,0.5605719,0.5751899
3.8427253,0.6212773,0.62028915
3.86672,0.5666168,0.5731419
3.8675,0.5998271,0.6062703
3.8696,0.5775087,0.58871824
3.8700404,0.5624616,0.568605
3.87034,0.59270483,0.60360485
3.87068,0.6038883,0.6132817
3.8708997,0.58698934,0.5989978
3.87121,0.6333093,0.6415929
3.8718202,0.6084198,0.6225132
3.872175,0.5878853,0.6001852
3.8722196,0.56735927,0.5770994
3.873255,0.6022284,0.60189587
3.8755052,0.5814486,0.6019454
3.8803802,0.62284386,0.6225437
3.8810697,0.6054486,0.61964756
3.90777,0.60333645,0.6110316
3.9096398,0.5751579,0.58987415
3.9099154,0.5965342,0.60846037
3.9099154,0.581175,0.58478767
3.9104998,0.61043435,0.62659454
3.9109702,0.6382174,0.64629906
3.9109998,0.59332263,0.5977695
3.9110103,0.583832,0.5917747
3.91102,0.55903465,0.57603604
3.9111001,0.60240674,0.6047587
3.9111848,0.6264739,0.63203526
3.9113297,0.6122948,0.61684805
3.91144,0.5958882,0.6055539
3.9114451,0.605504,0.6177817
3.9115148,0.6268865,0.6249845
3.9115503,0.57416934,0.60132945
3.91193,0.568358,0.5930708
3.9119754,0.63634616,0.63832945
3.91205,0.562241,0.56912756
3.9121451,0.6103513,0.610992
3.91345,0.607443,0.6066456
3.9152102,0.5857087,0.6068628
3.9214551,0.5810317,0.58400565
3.9228206,0.6313726,0.62978095
3.9234903,0.5755545,0.5781478
3.9392505,0.5934026,0.60188717
3.9400198,0.57134867,0.5723706
3.9479501,0.61801314,0.6215453
3.9499898,0.6072396,0.6061676
3.951275,0.620961,0.62013215
3.95134,0.64195466,0.6510615
3.9514947,0.5943459,0.6119183
3.9515052,0.60579365,0.6143467
3.9515996,0.60792595,0.6095823
3.9523396,0.6139717,0.61583763
3.9524,0.62529194,0.631316
3.9524455,0.6421406,0.6457465
3.9525201,0.6441635,0.64621574
3.952675,0.6300516,0.63530105
3.952875,0.6012209,0.6105331
3.95302,0.58081967,0.5859906
3.9534,0.6035657,0.611615
3.9601598,0.63084924,0.6318761
3.9606702,0.58470047,0.58889747
3.9616601,0.5819983,0.58985156
3.9705253,0.615587,0.6259476
3.9858499,0.6785544,0.67341834
3.9902596,0.59260696,0.6021237
3.9902997,0.61694074,0.6276399
3.9908147,0.6110564,0.61424416
3.99127,0.614033,0.62733597
3.9917502,0.63618857,0.63420403
3.9923499,0.6075859,0.6163381
3.9929004,0.6033766,0.6153402
4.0010753,0.5914512,0.59392893
4.00164,0.60514665,0.61321896
4.01981,0.5802761,0.58182436
4.0300794,0.59088326,0.60499465
4.0301,0.61197233,0.6171295
4.0302653,0.61635387,0.6156751
4.0306,0.5951327,0.60380656
4.0306,0.5907908,0.6007559
4.030815,0.60004675,0.61106926
4.03116,0.59530276,0.60588795
4.0313,0.62540674,0.6408715
4.03199,0.59108627,0.5957292
4.0320745,0.6071925,0.6202317
4.03245,0.58727413,0.5969261
4.03552,0.6009103,0.6216806
4.0363,0.63793355,0.64055324
4.04166,0.611295,0.6180663
4.06727,0.5914169,0.5981923
4.06822,0.622764,0.62991136
4.07021,0.6025923,0.6116865
4.07066,0.63851583,0.64048225
4.07089,0.64459765,0.65082186
4.0709,0.62125164,0.62373894
4.0712,0.57994694,0.59687513
4.07156,0.61325717,0.6169862
4.07245,0.61648685,0.6237733
4.07263,0.6215784,0.6289214
4.07296,0.604546,0.6036578
4.0731807,0.6606623,0.66589075
4.0761,0.6122924,0.6208728
4.07978,0.6456629,0.6458104
4.08041,0.60284156,0.6070071
4.0817904,0.6311253,0.643758
4.08424,0.59645206,0.5982576
4.11004,0.6195075,0.63256234
4.11195,0.6356975,0.6499836
4.11218,0.6491578,0.6479768
4.1199,0.6486938,0.65223545
4.12072,0.65032494,0.6505638
4.1213,0.605213,0.608848
4.1494794,0.6444895,0.6492858
4.1499705,0.63025016,0.62978286
4.150545,0.61245817,0.621252
4.1508145,0.6181676,0.6362208
4.1509204,0.66412413,0.67437035
4.15101,0.6532189,0.6601619
4.151115,0.6489072,0.64994925
4.151375,0.61808205,0.6281186
4.15172,0.6536928,0.6524811
4.1517253,0.6133837,0.62136286
4.1518207,0.60958,0.62102675
4.152,0.59072167,0.60731757
4.15204,0.63993144,0.6448258
4.1521754,0.6047399,0.63054764
4.152225,0.65296334,0.65840083
4.15229,0.6425134,0.6545369
4.1524243,0.66674614,0.6691911
4.1528,0.6258379,0.6335058
4.15308,0.6143413,0.6137602
4.153265,0.66618484,0.6693298
4.1533895,0.63486356,0.6341322
4.15526,0.6150692,0.6363056
4.1564,0.65085506,0.65391916
4.15729,0.62807035,0.6362441
4.16147,0.60107845,0.6157678
4.161835,0.6252883,0.6325738
4.16287,0.62815464,0.62286323
4.1707606,0.6372318,0.649304
4.1895795,0.6499759,0.653958
4.1899,0.60352546,0.6089532
4.1901,0.6177584,0.625946
4.1902804,0.63104206,0.6422739
4.19067,0.6534928,0.65458184
4.191485,0.65896547,0.66485953
4.19196,0.63739586,0.642843
4.19203,0.62853193,0.6313179
4.1922994,0.67164403,0.6737411
4.1924205,0.6458795,0.6494862
4.19306,0.6194963,0.6187859
4.19307,0.67937833,0.67641824
4.19314,0.6541839,0.66474384
4.194595,0.62143344,0.63161963
4.195415,0.6204359,0.64118224
4.199695,0.65749663,0.6616182
4.2024,0.6127145,0.61969215
4.2025495,0.6628998,0.66243565
4.21068,0.64321107,0.6539152
4.23072,0.62971807,0.64140326
4.2309,0.66211116,0.6694203
4.23091,0.672718,0.6836038
4.23138,0.64018106,0.64266545
4.2314105,0.6619006,0.6615375
4.232025,0.6748163,0.6782635
4.23264,0.60186,0.60926235
4.23341,0.64394915,0.64342505
4.23527,0.625197,0.646009
4.23942,0.66267025,0.66430324
4.24112,0.6667181,0.67019063
4.2659993,0.7078624,0.70286894
4.26934,0.65636957,0.65894616
4.27014,0.64059895,0.6520704
4.2704005,0.6531828,0.66868466
4.270485,0.63383055,0.65064937
4.27066,0.63972783,0.6519492
4.27093,0.64130765,0.6536765
4.2715993,0.6298579,0.63972706
4.2719693,0.67888075,0.68832046
4.2720256,0.6366002,0.6434942
4.27211,0.63944054,0.6485588
4.27276,0.6547898,0.6680334
4.2728543,0.6679418,0.6662349
4.2729754,0.6414674,0.64796776
4.273325,0.6628847,0.66777676
4.273325,0.6806125,0.68295366
4.27344,0.6674,0.672288
4.2735,0.67787665,0.6832548
4.273625,0.630132,0.62888193
4.276815,0.66575706,0.66725594
4.28067,0.6385619,0.6468485
4.2808995,0.66933197,0.6746864
4.2822757,0.641214,0.63693476
4.31069,0.63226175,0.6444781
4.310705,0.6656073,0.6653916
4.310995,0.6322393,0.6402284
4.311395,0.6315043,0.6387045
4.31198,0.63459843,0.644507
4.31235,0.68354714,0.68737537
4.31238,0.6428477,0.64556515
4.31254,0.6605214,0.6724573
4.313145,0.6453201,0.65277666
4.31336,0.6835092,0.68783957
4.3133893,0.68570316,0.692462
4.3137355,0.65364194,0.6534789
4.31387,0.6196102,0.6430183
4.3141,0.6507963,0.65305626
4.316815,0.6413026,0.64898145
4.3168797,0.6692742,0.67168003
4.3216,0.62131023,0.6358755
4.323,0.6777995,0.676266
4.32316,0.6479569,0.64173585
4.3467,0.71678656,0.7112616
4.3502955,0.63729,0.64941293
4.3503995,0.64987713,0.66149443
4.35104,0.64282405,0.65245616
4.3512,0.67019963,0.6700802
4.3512607,0.6170705,0.6328632
4.351525,0.65542394,0.6567498
4.35175,0.66667825,0.66710097
4.35186,0.67641044,0.67477065
4.35208,0.65747833,0.669897
4.352755,0.61767894,0.62416726
4.352905,0.6762663,0.6813342
4.35334,0.6464629,0.6598521
4.35992,0.6222241,0.6212033
4.3624,0.62636924,0.64097184
4.36302,0.6517021,0.6464084
4.3633,0.6330901,0.63947266
4.3643756,0.63100976,0.63298696
4.37285,0.67495745,0.67790145
4.38012,0.6250904,0.62418824
4.38032,0.645845,0.6551936
4.38932,0.65401775,0.66613424
4.38995,0.65525806,0.6587392
4.3904,0.67422765,0.6746109
4.3904195,0.6610166,0.66039914
4.39073,0.62871546,0.6340174
4.3912807,0.6647633,0.6748124
4.39148,0.6406782,0.6486727
4.39163,0.67585766,0.6778973
4.39175,0.6354703,0.64979964
4.3920703,0.6708813,0.6717917
4.3921,0.64363176,0.6539697
4.3923497,0.6584914,0.66687495
4.392525,0.6618525,0.6746049
4.39269,0.6527999,0.66276485
4.39306,0.6217694,0.62915295
4.3933253,0.6543087,0.6623369
4.3934445,0.6943327,0.7012133
4.39476,0.6605012,0.66242653
4.39914,0.6265274,0.6260447
4.4030604,0.6573991,0.6510944
4.42884,0.6653556,0.6718399
4.429455,0.67559385,0.6773944
4.430305,0.64606357,0.6491708
4.4306254,0.66060853,0.6634042
4.43082,0.65206546,0.66212475
4.4309154,0.6743462,0.6763048
4.431085,0.67103094,0.6870497
4.43156,0.6440895,0.6557534
4.43165,0.6548244,0.66251904
4.4333997,0.66739106,0.6673291
4.433635,0.68512094,0.69047797
4.43378,0.6654696,0.66694885
4.43449,0.6508212,0.6604367
4.43461,0.6681607,0.66667515
4.43984,0.63285094,0.6310621
4.4399753,0.6851525,0.6895526
4.44025,0.63585263,0.658496
4.44038,0.6867946,0.68742365
4.4419293,0.64622945,0.6482697
4.443325,0.660906,0.6557992
4.450215,0.6693023,0.68127704
4.4598393,0.6547138,0.66466063
4.46814,0.6421691,0.6477757
4.46903,0.67905575,0.6819363
4.46953,0.68167,0.68619376
4.47007,0.63895774,0.6438632
4.470585,0.65203726,0.6643273
4.4709,0.6734144,0.684007
4.471205,0.6593882,0.6693294
4.4713054,0.65397024,0.6563561
4.47131,0.6573598,0.66701955
4.47148,0.68930465,0.6880355
4.47151,0.66957873,0.6707472
4.4723,0.67013,0.67609584
4.4723,0.69650674,0.7023223
4.4724,0.66270685,0.6721088
4.4725995,0.67859936,0.69009584
4.47278,0.70088065,0.7054489
4.4731,0.70026034,0.70605916
4.4745145,0.670194,0.67166203
4.474795,0.6555729,0.66523826
4.481155,0.6923832,0.69717926
4.481725,0.676503,0.6907386
4.48464,0.64579475,0.64777595
4.50711,0.73194116,0.72784215
4.5098,0.67319024,0.67174524
4.51038,0.66900796,0.6804871
4.51051,0.66188335,0.6792248
4.5111003,0.67800844,0.6886284
4.51113,0.63731,0.65313935
4.51133,0.68076617,0.6961253
4.51136,0.6761643,0.6745113
4.511625,0.66435874,0.6719914
4.5117,0.65344906,0.6656043
4.51368,0.65881634,0.6587046
4.51371,0.67733234,0.6757731
4.51738,0.6922158,0.6937262
4.52046,0.6953262,0.6965892
4.5208898,0.6454931,0.6683147
4.52158,0.6559119,0.6579835
4.5218005,0.69772214,0.7017173
4.5228,0.6991145,0.6989141
4.5495753,0.6722966,0.6851083
4.55022,0.6802285,0.6858043
4.55023,0.6740897,0.6770807
4.550305,0.6915619,0.693012
4.5508,0.6732244,0.6866169
4.5510554,0.6496096,0.6538798
4.5515857,0.6618653,0.6683641
4.552,0.7045145,0.711213
4.5520597,0.6672649,0.6841228
4.55233,0.68642133,0.70073813
4.552425,0.69744545,0.69771415
4.5525203,0.65598655,0.6694172
4.55373,0.6719741,0.67393464
4.5539203,0.6810928,0.68038887
4.5544744,0.66334254,0.66373336
4.5554805,0.67994744,0.68100804
4.561175,0.660169,0.66567963
4.56195,0.68536174,0.6999965
4.563795,0.65538114,0.65746987
4.5715995,0.68449336,0.6949463
4.58098,0.6493964,0.64761317
4.590075,0.6769706,0.68992823
4.59043,0.66584194,0.67907363
4.5905995,0.6790275,0.6899318
4.590885,0.6665535,0.67040116
4.591355,0.64722866,0.6632384
4.591825,0.6732222,0.6814504
4.59193,0.67977977,0.6914051
4.592975,0.70270526,0.70839113
4.5933995,0.7106219,0.71581143
4.59412,0.6690226,0.6793859
4.59413,0.683207,0.6854589
4.5944,0.71724105,0.72296387
4.596725,0.67296845,0.6812031
4.5997396,0.70129395,0.7078681
4.5998197,0.70313954,0.70564634
4.6015506,0.6911257,0.70454586
4.60363,0.70753276,0.7079759
4.60498,0.6611887,0.66250116
4.63082,0.68857944,0.6884042
4.6313205,0.66526496,0.67553496
4.6315303,0.65294856,0.66827667
4.6322055,0.6659222,0.67907155
4.63237,0.6734859,0.6821801
4.63332,0.68334615,0.69065434
4.6349998,0.6746913,0.6842096
4.6361003,0.67799354,0.68569684
4.6423993,0.68232334,0.6898687
4.6426396,0.7115173,0.7123291
4.6435094,0.68498343,0.6790812
4.6701007,0.70295846,0.704903
4.6701455,0.68637455,0.6992764
4.6704144,0.6747758,0.6821211
4.67098,0.6732571,0.68249434
4.67108,0.68180263,0.6922911
4.6712995,0.7114932,0.7194978
4.67139,0.70696807,0.7097545
4.6768,0.6828511,0.6903319
4.68185,0.66682607,0.68048483
4.6840796,0.66618127,0.68804646
4.7088,0.6715068,0.67721385
4.709625,0.7088725,0.7133281
4.710545,0.69282097,0.695321
4.71118,0.6909616,0.7052125
4.7113,0.68138707,0.6938322
4.711945,0.663528,0.67832196
4.711945,0.678987,0.68745273
4.71205,0.7077562,0.70878893
4.7121606,0.6863171,0.6959618
4.7123494,0.69624984,0.7042052
4.71476,0.6833733,0.68337923
4.7192893,0.702035,0.70651263
4.7209,0.7165483,0.71941406
4.72176,0.7178915,0.7239141
4.721775,0.6792732,0.68226314
4.722275,0.692769,0.69928074
4.7230105,0.6936766,0.6882809
4.72436,0.6749061,0.6770358
4.74062,0.68818414,0.6977357
4.7410398,0.6736981,0.6828825
4.748565,0.6758632,0.6820527
4.75052,0.696226,0.70860946
4.7509,0.6855727,0.6986421
4.75114,0.6985543,0.69992405
4.75137,0.6929033,0.69840527
4.75211,0.6866496,0.69388145
4.75217,0.72098404,0.71888804
4.75232,0.7197161,0.72001153
4.7528996,0.70269203,0.70892066
4.75312,0.6657693,0.67332095
4.75353,0.70085573,0.7088551
4.753795,0.7330001,0.7400066
4.75419,0.7037848,0.70415276
4.7575107,0.7172905,0.7199437
4.76034,0.68083125,0.68433887
4.7639747,0.67597747,0.6976397
4.7736,0.7173616,0.722339
4.7880054,0.68084204,0.6868447
4.789785,0.67917997,0.6832139
4.790325,0.7178433,0.72234637
4.79092,0.6898904,0.6974831
4.79113,0.68476874,0.6950472
4.7914157,0.71993583,0.72051996
4.79166,0.68763846,0.6996656
4.79166,0.6906804,0.693141
4.7921796,0.6997031,0.7092139
4.7924,0.7067481,0.7078555
4.7927804,0.7042127,0.7133606
4.7930903,0.6715658,0.6781823
4.79318,0.72129166,0.7257406
4.79345,0.7077288,0.7206026
4.7939754,0.73527753,0.7419441
4.7950053,0.69357884,0.70297694
4.7980304,0.7223999,0.724349
4.8019795,0.71299535,0.72737354
4.80299,0.6869281,0.69281214
4.8034053,0.7016383,0.7088086
4.8212,0.69702506,0.7071269
4.8287606,0.68520534,0.69178927
4.82946,0.7112974,0.7176582
4.8297696,0.70748943,0.7088217
4.831405,0.7376794,0.75106615
4.83144,0.71128875,0.7173808
4.831875,0.7000612,0.7167418
4.8320003,0.707306,0.7190899
4.83225,0.67783755,0.6932527
4.83234,0.7174647,0.7222017
4.8324246,0.7012995,0.7095881
4.8325696,0.7283632,0.7289162
4.8326993,0.7111295,0.72504133
4.83299,0.727687,0.73504806
4.8330894,0.7394161,0.74545693
4.8331,0.6898189,0.7032055
4.8336997,0.69643533,0.69784015
4.8338294,0.74099535,0.7484985
4.83432,0.71084636,0.7129676
4.84168,0.6948653,0.6994359
4.8612494,0.7013584,0.7117779
4.8712745,0.6995138,0.70711946
4.8718,0.68376863,0.6981352
4.8720202,0.7283305,0.72965336
4.87205,0.69840115,0.7067415
4.8721595,0.7101237,0.7236781
4.872725,0.7023746,0.7101536
4.87275,0.74280113,0.7555976
4.8728995,0.69459206,0.7152453
4.87303,0.71359456,0.7225391
4.8734794,0.7381102,0.74657935
4.8741755,0.71863264,0.7178174
4.87425,0.7442347,0.7499782
4.874475,0.71702826,0.7175413
4.8783393,0.7320992,0.73306537
4.8812995,0.72010946,0.72524935
4.8821254,0.71293503,0.72191805
4.8825603,0.72314024,0.7364587
4.8827004,0.69963187,0.70434123
4.88458,0.6907305,0.7120368
4.8908,0.72031945,0.7302983
4.901095,0.69249356,0.7018905
4.9113803,0.72197944,0.7208548
4.91176,0.73799527,0.7362759
4.91217,0.70983887,0.7259869
4.91266,0.70633566,0.7129533
4.9128604,0.72904956,0.7318055
4.91291,0.73557466,0.74384004
4.91305,0.71319133,0.72307986
4.9130807,0.71396977,0.71570253
4.9131656,0.74715036,0.7542441
4.91347,0.71513045,0.7231453
4.913675,0.7476091,0.7551003
4.91377,0.74874437,0.75693816
4.91412,0.713509,0.72691464
4.91425,0.72213334,0.7215026
4.9223,0.7045296,0.70906943
4.92321,0.7429719,0.7432677
4.940665,0.71014947,0.7209675
4.9497,0.73288906,0.73654413
4.9510045,0.7200249,0.7317219
4.95129,0.7097508,0.71236724
4.9515,0.70916665,0.71668
4.951725,0.6934091,0.70796305
4.9520755,0.7111982,0.71761435
4.9528756,0.7180397,0.72762924
4.9531446,0.747104,0.75522524
4.9534345,0.7322641,0.73573583
4.953735,0.7249665,0.7321338
4.9540296,0.7325365,0.7417051
4.9543405,0.7174776,0.73162365
4.95558,0.7258169,0.72675735
4.958,0.73992765,0.7416917
4.9600196,0.6975622,0.6945781
4.96028,0.7405637,0.74847853
4.96028,0.74256366,0.74646133
4.9621005,0.7089756,0.7111572
4.9621606,0.7304924,0.7345483
4.9633,0.7310453,0.7455102
4.9633145,0.74644965,0.7476389
4.96339,0.70645124,0.7119978
4.975285,0.7406906,0.7442852
4.980925,0.69691545,0.6939371
4.9913,0.71436524,0.7275756
4.99176,0.7131369,0.71887064
4.99194,0.71371716,0.7172438
4.992275,0.7143923,0.7170868
4.992275,0.72095466,0.7265169
4.9926257,0.7109126,0.72377497
4.9933,0.75558805,0.7630015
4.99425,0.7569089,0.7653938
4.995025,0.728815,0.7312289
4.99506,0.7305256,0.7315288
4.99934,0.74293995,0.7528205
5.0011497,0.7260504,0.7357034
5.00119,0.7128591,0.7158312
5.0017447,0.71318203,0.71853167
5.0035806,0.7498985,0.7548494
5.00398,0.70517415,0.7261914
5.00417,0.7247024,0.7322462
5.00429,0.70921147,0.7108331
5.0214896,0.71955514,0.7302757
5.0269,0.7813264,0.7807983
5.03011,0.7086184,0.71245056
5.031475,0.7196717,0.72160894
5.0317,0.74151635,0.7453545
5.0319057,0.72012806,0.7270284
5.0325503,0.72708315,0.7367025
5.0337253,0.72120154,0.721932
5.0342402,0.7341863,0.74137336
5.03449,0.74193734,0.75013685
5.034555,0.7619018,0.7674959
5.03482,0.72144276,0.73077315
5.03525,0.7624104,0.7696858
5.0356793,0.7366113,0.73526174
5.03608,0.7681658,0.76741326
5.04022,0.7497673,0.75735325
5.040625,0.75192994,0.75548846
5.05061,0.7370915,0.74769175
5.06961,0.7396672,0.7447564
5.0709,0.73352665,0.74532276
5.07201,0.76248485,0.7772487
5.072435,0.7219511,0.730679
5.07264,0.72992563,0.7373262
5.07264,0.72875005,0.73871654
5.07305,0.72559595,0.73327935
5.07305,0.7319267,0.7413
5.0735354,0.7598579,0.768208
5.073875,0.7339237,0.74147916
5.0741,0.7642292,0.7725484
5.0742106,0.7318668,0.74558157
5.074905,0.73859465,0.74026275
5.07695,0.72897327,0.73537827
5.0782,0.7526625,0.75467193
5.08378,0.7338617,0.74148494
5.0953,0.75338596,0.757219
5.11,0.7519393,0.75759363
5.111485,0.7447406,0.74384767
5.111545,0.74360216,0.74932784
5.111735,0.7295863,0.7364078
5.1134696,0.7638472,0.7724928
5.120745,0.72460026,0.7273609
5.1231046,0.7256483,0.7309522
5.1235003,0.7638364,0.7649777
5.123985,0.75017154,0.76337326
5.1253,0.72427714,0.7253161
5.14122,0.7340317,0.7439819
5.151275,0.74809134,0.74517787
5.15206,0.763425,0.7724366
5.15234,0.73232937,0.736993
5.1525,0.76693547,0.77667004
5.1528955,0.73988575,0.7450865
5.153095,0.7316888,0.74025005
5.1530995,0.7544742,0.7624753
5.15324,0.7377686,0.7481826
5.153255,0.74532086,0.7542343
5.1533,0.7721418,0.7810878
5.15365,0.74844295,0.76092446
5.1543756,0.74251246,0.7506073
5.1561,0.73510385,0.74468035
5.16215,0.72484726,0.738546
5.16415,0.74583495,0.7388951
5.1641803,0.7439214,0.750784
5.16431,0.72514236,0.7450446
5.1901,0.7597602,0.7663111
5.1915946,0.75286657,0.75301725
5.19181,0.7373387,0.7410993
5.1918206,0.75067145,0.7534087
5.19183,0.7422604,0.75780183
5.1918406,0.76383555,0.7672592
5.1924644,0.742675,0.7510312
5.1937404,0.7730558,0.78107303
5.19441,0.7605167,0.76674753
5.194775,0.7456349,0.7595044
5.1978,0.7648353,0.7675462
5.2042003,0.7719606,0.77364224
5.2207904,0.7420905,0.7530374
5.23132,0.75197303,0.7634193
5.23179,0.75620645,0.7542879
5.23192,0.7681269,0.7700564
5.23218,0.7722077,0.7810983
5.232305,0.74282646,0.749674
5.2329507,0.7476243,0.7575099
5.2331653,0.75028974,0.7593801
5.233255,0.7541019,0.76318365
5.23371,0.77146804,0.77305454
5.23375,0.7686666,0.77389884
5.23385,0.770799,0.7787407
5.233925,0.7497732,0.76400095
5.2344794,0.7642055,0.77088004
5.2349,0.78135985,0.78983635
5.2355847,0.7563063,0.7583483
5.2358203,0.7446613,0.7537689
5.240425,0.76453537,0.7714498
5.2412,0.7391224,0.7416117
5.24445,0.7521983,0.76003623
5.2709956,0.76027864,0.7587157
5.2715497,0.7458927,0.7503454
5.27166,0.77208364,0.77588826
5.27212,0.75310266,0.75878143
5.27255,0.74794257,0.75519484
5.2729,0.7568838,0.7688188
5.27325,0.77552795,0.7773724
5.273335,0.7660726,0.77933925
5.2735496,0.7490006,0.75044113
5.27368,0.7596923,0.76768935
5.27492,0.755389,0.7686964
5.2749553,0.76320505,0.76223856
5.2756,0.7917596,0.79270107
5.28105,0.74396133,0.74631137
5.2822,0.74740875,0.74921685
5.284965,0.7591878,0.7526363
5.28519,0.7400618,0.7591431
5.29159,0.7637619,0.7735622
5.310125,0.74431854,0.7495686
5.3116107,0.75296825,0.76541775
5.3117404,0.76708966,0.77181154
5.31226,0.7514447,0.7548856
5.3124394,0.7875284,0.8029828
5.31288,0.7825644,0.79373163
5.31331,0.7630853,0.7720955
5.31356,0.76077324,0.7616156
